stage,Lambda,mean_weight,observed_MSE_gain_pct,fixed_scalar_predicted_gain_pct,rho_realized_w005,fixed_w005_safe_realized,rho_realized_actual_meanweight,actual_meanweight_fixed_safe_realized,fixed_scalar_risk_ratio
U6,0.0313819679796267,0.0921663663726313,4.33346494744997,17.5571515162997,0.028366632610013,1,0.0389364246723822,1,0.824428484837003
U6,0.0696452181788072,0.0530659353353522,6.58784291708178,10.3119756696477,0.0422584290419985,1,0.0435690350475552,1,0.896880243303523
U6,0.181398923150299,0.0459200604761023,7.22760923027173,8.9348961804298,0.0682001058631968,1,0.0652901121828809,1,0.910651038195702
U6,0.28614003611058,0.0443494398088797,7.33970536331863,8.61692057491301,0.0856558462852093,1,0.0805541194557703,1,0.91383079425087
U6,0.694617748848956,0.0415176863411254,7.14432530462468,8.01143290924385,0.133456777680819,1,0.121347178528335,1,0.919885670907562
U6,0.0157656570597572,0.0909182879500723,5.13722013673706,17.3440119765432,0.0201059099997203,1,0.0274011887039315,1,0.826559880234568
U6,0.0359991089687355,0.0539491564195568,6.92755785938113,10.4883025540867,0.0303818050175006,1,0.0315908356020788,1,0.895116974459133
U6,0.0825946723632708,0.0469127195509855,7.33486068742139,9.14428612224636,0.0460196926530234,1,0.0445410546900416,1,0.908557138777536
U6,0.171223956429995,0.0436855937733991,7.83405051621035,8.51359873193767,0.0662597755593797,1,0.0618346716473829,1,0.914864012680623
U6,0.316857358438349,0.0424089201614106,7.4402962458761,8.24494506233334,0.0901362726779034,1,0.0828513362282433,1,0.917550549376667
U6,0.045706827389423,0.0991130575540456,5.14650408745379,18.7953720565493,0.0342340464021145,1,0.0488177581791675,1,0.812046279434507
U6,0.10179705419413,0.0540691177891537,6.7456819702229,10.4917165496836,0.051089929308745,1,0.0531836992442692,1,0.895082834503164
U6,0.203003477359642,0.0462724345083577,6.57663101668889,8.99690723222256,0.072147192379163,1,0.0693395328281328,1,0.910030927677774
U6,0.327651591528123,0.0435761522208855,7.41451445664289,8.46312520037356,0.0916587304063037,1,0.0854277772522508,1,0.915368747996264
U6,0.959689160926469,0.0410919234379203,7.18548378547223,7.88748212451856,0.156867505821728,1,0.141885005577498,1,0.921125178754814
U6,0.0358094793536746,0.0802347386785709,2.87866805104279,15.3801336486099,0.0303016794633457,1,0.0386862077960453,1,0.846198663513901
U6,0.0887431343179993,0.0502512101734805,5.67070745014193,9.77531434691766,0.0477018341629837,1,0.0478245965038484,1,0.902246856530823
U6,0.176972321775789,0.0431029372105183,6.62266355198215,8.4019220861494,0.0673628372354138,1,0.0624341374992507,1,0.915980779138506
U6,0.441349094573368,0.0411625993981545,6.59208174924694,7.98830351365152,0.106379713529409,1,0.0963037774677378,1,0.920116964863485
U6,0.796785395344024,0.0377152776280901,6.25487537698104,7.28747319455767,0.142934931883046,1,0.123750888497716,1,0.927125268054423
U7,0.032225928953876,0.0519449350245098,6.73946101947671,10.1104639314793,0.0287455365337335,1,0.0293139074225107,1,0.898895360685207
U7,0.0813889754589559,0.0456828908247306,7.57217952901726,8.9109002324516,0.0456825656748819,1,0.0436176298761665,1,0.910890997675484
U7,0.184621473605063,0.0436382571762686,7.56450538125232,8.50206426544828,0.0688032262222591,1,0.064172687047015,1,0.914979357345517
U7,0.374207626783726,0.0423559487756635,6.86970919227917,8.2246532794349,0.0979544146704418,1,0.0899801390644802,1,0.917753467205651
U7,0.683132909911285,0.0405141751189019,7.14681807842044,7.82656585967839,0.132348889150093,1,0.118846129207116,1,0.921734341403216
U7,0.0013259769836178,0.0527281773000866,6.37313716679934,10.2672407357112,0.00583090128851054,1,0.00599205902157214,1,0.897327592642888
U7,0.0026343156747819,0.0458855508042135,7.60134699068811,8.96600713269158,0.00821867116775203,1,0.00786496663610551,1,0.910339928673084
U7,0.0050546470649369,0.0437487292873073,7.73022633934468,8.55738329119675,0.0113844778096486,1,0.010632020896462,1,0.914426167088032
U7,0.011740913240228,0.0428800124017606,8.28328027611622,8.38997413760331,0.0173507653272628,1,0.0160387184769677,1,0.916100258623967
U7,0.0213713809317965,0.0420610263526844,8.00238524728258,8.23151140177082,0.0234090607768941,1,0.0214267671484743,1,0.917684885982292
U7,0.289549788000741,0.0423027668633852,4.81718014793651,8.22978533232418,0.0861646884662189,1,0.0790994109000145,1,0.917702146676758
U7,0.546789552443089,0.0339197527719325,5.52058250888508,6.60598473995386,0.1184071152188,1,0.0971260715130633,1,0.933940152600461
U7,1.2448036488563,0.0321840436776951,4.58591803486109,6.20428912999719,0.178656212537842,1,0.142685056623189,1,0.937957108700028
U7,2.53480639655563,0.0285099422534766,4.13705827371574,5.41467344572932,0.254941239914453,1,0.1914578908893,1,0.945853265542706
U7,5.33181852219051,0.024287225898949,2.27964722363364,4.48395061733949,0.369747610459868,1,0.256014599276294,1,0.955160493826605
U7,0.0034146385624864,0.0554334085167282,7.94024772529053,10.7783461537929,0.00935707405846233,1,0.00986612814684366,1,0.892216538462071
U7,0.0051180092163612,0.0474454660055933,6.98519748639308,9.26283387582046,0.0114556102215344,1,0.0111518341998959,1,0.907371661241795
U7,0.0155484867316893,0.0450963746094076,8.56717094231655,8.8127445522716,0.0199669513688593,1,0.0189387888637356,1,0.911872554477284
U7,0.0267965931092261,0.0442766495054804,8.40856808476462,8.65403446971418,0.0262124422938,1,0.0246305128759576,1,0.913459655302858
U7,0.049536250355205,0.0438395810675281,8.32033251977379,8.56620491080259,0.035639307870918,1,0.0333190437629803,1,0.914337950891974
